#{"t_start": 1777565293.870536, "env_id": "MiniGrid-Empty-5x5-v0"}
r,l,t
1.725,5,214.75988
1.725,5,214.764879
1.725,5,214.768879
1.725,5,214.773879
1.725,5,214.777977
1.5655,8,214.783977
1.725,5,214.787976
1.676,6,214.794091
1.725,5,214.797091
1.725,5,214.801091
1.725,5,214.805091
1.725,5,214.810262
1.725,5,214.814261
1.725,5,214.818261
1.725,5,214.823261
1.725,5,214.834393
1.725,5,214.838392
1.725,5,214.843392
1.6735,6,214.851393
1.725,5,214.855392
1.622,7,214.863394
1.725,5,214.869394
1.725,5,214.875476
1.725,5,214.880476
1.725,5,214.886476
1.725,5,214.890476
1.6735,6,214.893612
1.725,5,214.898612
1.725,5,214.902611
1.725,5,214.906612
1.725,5,214.909741
1.725,5,214.91574
1.725,5,214.91874
1.725,5,214.92274
1.725,5,214.926849
1.725,5,214.931849
1.725,5,214.935848
1.725,5,214.941964
1.622,7,214.951963
1.671,6,214.957963
1.725,5,214.965963
1.725,5,214.970963
1.725,5,214.975963
1.725,5,214.980963
1.725,5,214.988963
1.725,5,214.995052
1.725,5,215.000053
1.725,5,215.005052
1.725,5,215.013175
1.725,5,215.018174
1.725,5,215.023174
1.622,7,215.028287
1.671,6,215.032286
1.725,5,215.037287
1.725,5,215.040287
1.725,5,215.044466
1.725,5,215.049466
1.725,5,215.059614
1.725,5,215.064614
1.725,5,215.070613
1.725,5,215.075613
1.725,5,215.083613
1.725,5,215.088613
1.725,5,215.093613
1.676,6,215.101613
1.676,6,215.107613
1.725,5,215.112726
1.725,5,215.120726
1.725,5,215.125771
1.725,5,215.130771
1.725,5,215.136956
1.725,5,215.145065
1.725,5,215.148065
1.725,5,215.154064
1.725,5,215.163135
1.725,5,215.172134
1.725,5,215.178135
1.725,5,215.183135
1.725,5,215.188135
1.725,5,215.196135
1.725,5,215.202135
1.725,5,215.207135
1.6735,6,215.215299
1.725,5,215.220299
1.617,7,215.229361
1.725,5,215.23436
1.6685,6,215.240359
1.725,5,215.248433
1.725,5,215.253433
1.725,5,215.256433
1.509,9,215.26249
1.725,5,215.267493
1.676,6,215.275561
1.6735,6,215.285559
1.725,5,215.291559
1.725,5,215.296559
1.6685,6,215.305559
1.627,7,215.311625
1.725,5,215.318626
1.725,5,215.322625
1.725,5,215.326695
1.725,5,215.331693
1.725,5,215.336693
1.725,5,215.340693
1.725,5,215.344764
1.725,5,215.347763
1.725,5,215.353765
1.725,5,215.356767
1.617,7,215.361842
1.725,5,215.365842
1.725,5,215.368841
1.725,5,215.371841
1.725,5,215.37692
1.725,5,215.380919
1.725,5,215.389919
1.671,6,215.397919
1.725,5,215.401919
1.725,5,215.404919
1.725,5,215.408919
1.725,5,215.414919
1.725,5,215.420919
1.725,5,215.425985
1.725,5,215.430987
1.725,5,215.439985
1.725,5,215.445067
1.676,6,215.451067
1.676,6,215.459128
1.725,5,215.464128
1.725,5,215.469127
1.725,5,215.477186
1.725,5,215.483186
1.6685,6,215.486186
1.725,5,215.491257
1.725,5,215.501256
1.725,5,215.506257
1.725,5,215.512256
1.725,5,215.520256
1.725,5,215.525256
1.725,5,215.530257
1.725,5,215.536256
1.725,5,215.544394
1.725,5,215.549392
1.725,5,215.555388
1.725,5,215.560452
1.725,5,215.568452
1.725,5,215.573452
1.725,5,215.578515
1.725,5,215.584515
1.725,5,215.591566
1.725,5,215.594566
1.671,6,215.597566
1.725,5,215.606566
1.725,5,215.612566
1.725,5,215.618566
1.725,5,215.623566
1.622,7,215.633566
1.671,6,215.639312
1.725,5,215.642575
1.725,5,215.646577
1.725,5,215.650577
1.725,5,215.655577
1.725,5,215.658629
1.725,5,215.662628
1.671,6,215.668628
1.725,5,215.671628
1.725,5,215.675676
1.725,5,215.678677
1.617,7,215.684676
1.6685,6,215.690677
1.617,7,215.694725
1.725,5,215.701725
1.725,5,215.706724
1.725,5,215.711845
1.725,5,215.719845
1.725,5,215.72485
1.725,5,215.727851
1.725,5,215.73085
1.725,5,215.733851
1.725,5,215.738852
1.725,5,215.74185
1.725,5,215.744851
1.725,5,215.748849
1.725,5,215.75285
1.725,5,215.75585
1.558,8,215.760991
1.671,6,215.764991
1.725,5,215.769994
1.725,5,215.772992
1.725,5,215.776059
1.671,6,215.781058
1.676,6,215.785057
1.725,5,215.789057
1.725,5,215.793126
1.725,5,215.797123
1.725,5,215.802119
1.671,6,215.810178
1.725,5,215.815177
1.725,5,215.821177
1.725,5,215.829294
1.671,6,215.836294
1.725,5,215.839295
1.725,5,215.843293
1.725,5,215.848294
1.617,7,215.853293
1.725,5,215.858294
1.509,9,215.865294
1.725,5,215.868293
1.725,5,215.871293
1.671,6,215.878392
1.725,5,215.88339
1.725,5,215.889392
1.725,5,215.897447
1.725,5,215.902447
1.725,5,215.907446
1.671,6,215.915564
1.725,5,215.921562
1.725,5,215.926678
1.725,5,215.931678
1.725,5,215.942808
1.725,5,215.948807
1.676,6,215.954807
1.725,5,215.961808
1.725,5,215.967807
1.725,5,215.972808
1.6685,6,215.980808
1.725,5,215.985808
1.725,5,215.990808
1.725,5,215.995851
1.612,7,216.00385
1.725,5,216.008003
1.725,5,216.013002
1.725,5,216.016002
1.725,5,216.019002
1.725,5,216.022002
1.725,5,216.02705
1.725,5,216.032142
1.725,5,216.037908
1.725,5,216.042534
1.725,5,216.054534
1.627,7,216.060534
1.725,5,216.06654
1.725,5,216.06954
1.725,5,216.07254
1.617,7,216.078537
1.725,5,216.082537
1.6735,6,216.088537
1.725,5,216.091537
1.725,5,216.094671
1.725,5,216.098664
1.725,5,216.106664
1.725,5,216.111794
1.725,5,216.116794
1.676,6,216.124931
1.612,7,216.130932
1.725,5,216.138931
1.725,5,216.143984
1.725,5,216.149984
1.671,6,216.160983
1.725,5,216.166983
1.725,5,216.171983
1.725,5,216.175983
1.725,5,216.180984
1.725,5,216.184983
1.725,5,216.188983
1.725,5,216.193983
1.6735,6,216.201984
1.725,5,216.206983
1.725,5,216.212104
1.725,5,216.220104
1.725,5,216.225256
1.725,5,216.230256
1.612,7,216.239256
1.725,5,216.243369
1.725,5,216.24937
1.617,7,216.257369
1.725,5,216.266502
1.725,5,216.275501
1.725,5,216.280501
1.725,5,216.283501
1.725,5,216.287501
1.725,5,216.291501
1.676,6,216.295501
1.725,5,216.299501
1.725,5,216.304501
1.725,5,216.308597
1.725,5,216.313596
1.725,5,216.318596
1.725,5,216.326717
1.725,5,216.331717
1.725,5,216.336717
1.671,6,216.344824
1.725,5,216.349824
1.725,5,216.354824
1.725,5,216.359969
1.725,5,216.367969
1.725,5,216.37297
1.725,5,216.382123
1.676,6,216.387126
1.725,5,216.391126
1.725,5,216.394126
1.725,5,216.397126
1.725,5,216.402127
1.725,5,216.405126
1.725,5,216.408123
1.725,5,216.414119
1.671,6,216.422122
1.617,7,216.430272
1.725,5,216.436271
1.725,5,216.441405
1.725,5,216.446404
1.725,5,216.455404
1.725,5,216.460527
1.725,5,216.465528
1.725,5,216.470526
1.725,5,216.478693
1.725,5,216.487691
1.725,5,216.491691
1.671,6,216.497693
1.725,5,216.501691
1.676,6,216.505691
1.725,5,216.510691
1.725,5,216.514691
1.725,5,216.518691
1.725,5,216.521691
1.725,5,216.526747
1.725,5,216.530746
1.725,5,216.533746
1.671,6,216.538746
1.725,5,216.541908
1.725,5,216.544905
1.725,5,216.548904
1.725,5,216.553904
1.6685,6,216.558043
1.725,5,216.561042
1.725,5,216.566042
1.725,5,216.570042
1.725,5,216.574042
1.617,7,216.581189
1.725,5,216.586189
1.671,6,216.598258
1.725,5,216.602264
1.725,5,216.606261
1.725,5,216.609261
1.725,5,216.616257
1.725,5,216.621257
1.725,5,216.627258
1.725,5,216.632257
1.6685,6,216.640257
1.725,5,216.645315
1.617,7,216.654315
1.725,5,216.659361
1.725,5,216.664361
1.725,5,216.672362
1.6735,6,216.677457
1.725,5,216.683457
1.725,5,216.690456
1.725,5,216.69452
1.725,5,216.69852
1.612,7,216.709516
1.725,5,216.713517
1.725,5,216.717518
1.725,5,216.722519
1.612,7,216.726521
1.725,5,216.731517
1.725,5,216.73452
1.6735,6,216.738516
1.725,5,216.746584
1.627,7,216.752583
1.725,5,216.760645
1.725,5,216.766644
1.725,5,216.771644
1.725,5,216.776765
1.725,5,216.784765
1.725,5,216.789765
1.725,5,216.794875
1.725,5,216.799875
1.725,5,216.807998
1.725,5,216.815997
1.725,5,216.820997
1.725,5,216.825996
1.725,5,216.830998
1.725,5,216.834998
1.617,7,216.842997
1.725,5,216.847997
1.622,7,216.855997
1.725,5,216.862047
1.725,5,216.867047
1.725,5,216.872047
1.725,5,216.879163
1.725,5,216.885163
1.725,5,216.890163
1.725,5,216.895251
1.725,5,216.902252
1.725,5,216.907251
1.725,5,216.913373
1.725,5,216.918373
1.725,5,216.9285
1.725,5,216.933499
1.725,5,216.938499
1.725,5,216.943499
1.671,6,216.951499
1.725,5,216.957499
1.5555,8,216.966499
1.612,7,216.972499
1.725,5,216.976624
1.725,5,216.980624
1.725,5,216.985625
1.725,5,216.989624
1.725,5,216.992687
1.725,5,216.996686
1.725,5,217.002686
1.725,5,217.005686
1.725,5,217.009795
1.725,5,217.012795
1.622,7,217.018794
1.725,5,217.022794
1.725,5,217.027911
1.725,5,217.031912
1.622,7,217.04096
1.725,5,217.04496
1.725,5,217.048959
1.725,5,217.052958
1.725,5,217.057959
1.725,5,217.061959
1.725,5,217.064959
1.725,5,217.068959
1.725,5,217.073959
1.725,5,217.077959
1.725,5,217.081959
1.725,5,217.086959
1.627,7,217.094038
1.725,5,217.098039
1.725,5,217.103038
1.725,5,217.107038
1.676,6,217.111107
1.725,5,217.116107
1.725,5,217.120107
1.725,5,217.124107
1.725,5,217.127166
1.725,5,217.134168
1.725,5,217.139165
1.725,5,217.144239
1.725,5,217.15324
1.725,5,217.163137
1.725,5,217.168662
1.725,5,217.175663
1.725,5,217.17966
1.617,7,217.186661
1.725,5,217.189661
1.725,5,217.19573
1.725,5,217.198731
1.725,5,217.20273
1.725,5,217.20673
1.725,5,217.214788
1.617,7,217.220787
1.725,5,217.228852
1.725,5,217.234853
1.725,5,217.240946
1.725,5,217.245945
1.725,5,217.253944
1.671,6,217.263023
1.676,6,217.272023
1.725,5,217.277023
1.725,5,217.283022
1.671,6,217.289025
1.725,5,217.292023
1.725,5,217.296024
1.725,5,217.300024
1.725,5,217.305022
1.725,5,217.30917
1.617,7,217.31517
1.725,5,217.319169
1.725,5,217.323168
1.725,5,217.32636
1.725,5,217.33236
1.573,8,217.338359
1.725,5,217.342413
1.676,6,217.346413
1.725,5,217.351413
1.725,5,217.355412
1.725,5,217.360564
1.725,5,217.365565
1.6735,6,217.376616
1.725,5,217.381617
1.568,8,217.391616
1.725,5,217.397617
1.6685,6,217.406567
1.725,5,217.411636
1.725,5,217.416635
1.725,5,217.424702
1.725,5,217.428707
1.725,5,217.4337
1.725,5,217.4397
1.725,5,217.447779
1.725,5,217.452779
1.725,5,217.458901
1.725,5,217.463901
1.725,5,217.4719
1.725,5,217.476949
1.6685,6,217.485952
1.612,7,217.494949
1.725,5,217.49895
1.725,5,217.506949
1.725,5,217.511949
1.725,5,217.517949
1.725,5,217.522949
1.725,5,217.531009
1.725,5,217.536009
1.725,5,217.541121
1.725,5,217.54612
1.725,5,217.55412
1.725,5,217.559273
1.725,5,217.564273
1.617,7,217.573273
1.725,5,217.578383
1.725,5,217.583383
1.725,5,217.593496
1.725,5,217.599498
1.725,5,217.603497
1.725,5,217.606497
1.725,5,217.612498
1.725,5,217.616497
1.725,5,217.619497
1.6735,6,217.625496
1.725,5,217.628496
1.725,5,217.632497
1.725,5,217.636497
1.725,5,217.641563
1.612,7,217.645561
1.725,5,217.651561
1.725,5,217.654562
1.725,5,217.658698
1.617,7,217.665698
1.725,5,217.671698
1.725,5,217.6769
1.725,5,217.6839
1.725,5,217.6889
1.725,5,217.695013
1.725,5,217.700013
1.725,5,217.712013
1.725,5,217.717013
1.578,8,217.726013
1.725,5,217.731013
1.725,5,217.737013
1.725,5,217.74407
1.617,7,217.749071
1.725,5,217.755069
1.725,5,217.759198
1.725,5,217.762197
1.725,5,217.766198
1.725,5,217.772197
1.725,5,217.775342
1.725,5,217.779341
1.725,5,217.783341
1.725,5,217.789341
1.725,5,217.793409
1.725,5,217.798409
1.725,5,217.804408
1.725,5,217.814459
1.725,5,217.81846
1.725,5,217.822459
1.725,5,217.825459
1.6735,6,217.83046
1.725,5,217.83446
1.725,5,217.83846
1.725,5,217.84346
1.725,5,217.847459
1.725,5,217.85146
1.725,5,217.854459
1.725,5,217.860519
1.725,5,217.863519
1.725,5,217.867519
1.725,5,217.870519
1.725,5,217.875639
1.671,6,217.879639
1.725,5,217.882638
1.725,5,217.888638
1.725,5,217.892686
1.6735,6,217.895686
1.725,5,217.901687
1.725,5,217.905686
1.5115,9,217.914728
1.725,5,217.919728
1.725,5,217.929843
1.671,6,217.933848
1.725,5,217.937844
1.725,5,217.943843
1.725,5,217.946843
1.725,5,217.950843
1.725,5,217.954843
1.725,5,217.959843
1.725,5,217.963843
1.725,5,217.966843
1.725,5,217.969843
1.725,5,217.974843
1.725,5,217.978975
1.725,5,217.982975
1.725,5,217.985975
1.725,5,217.992048
1.725,5,217.995048
1.725,5,217.999047
1.725,5,218.003047
1.725,5,218.010091
1.725,5,218.015092
1.671,6,218.021091
1.725,5,218.029132
1.725,5,218.035132
1.725,5,218.044178
1.671,6,218.050184
1.725,5,218.053699
1.622,7,218.059698
1.725,5,218.063205
1.725,5,218.066212
1.725,5,218.070212
1.725,5,218.075281
1.725,5,218.078282
1.725,5,218.083276
1.725,5,218.088276
1.725,5,218.096322
1.725,5,218.10183
1.725,5,218.10783
1.725,5,218.112894
1.725,5,218.120893
1.725,5,218.125951
1.416,11,218.138952
1.617,7,218.145072
1.725,5,218.156582
1.622,7,218.162085
1.725,5,218.168094
1.725,5,218.171095
1.725,5,218.174094
1.725,5,218.177094
1.725,5,218.183092
1.725,5,218.186092
1.617,7,218.192167
1.725,5,218.195167
1.725,5,218.19916
1.725,5,218.20316
1.725,5,218.20716
1.725,5,218.210222
1.725,5,218.21422
1.725,5,218.21822
1.725,5,218.22322
1.725,5,218.227271
1.725,5,218.23227
1.671,6,218.24139
1.725,5,218.245389
1.725,5,218.249388
1.6685,6,218.254389
1.725,5,218.258446
1.725,5,218.265452
1.671,6,218.271448
1.725,5,218.275448
1.725,5,218.279444
1.725,5,218.284444
1.6685,6,218.292446
1.725,5,218.295444
1.725,5,218.299445
1.671,6,218.305445
1.725,5,218.309513
1.725,5,218.314513
1.725,5,218.322514
1.725,5,218.327637
1.725,5,218.333637
1.725,5,218.338637
1.725,5,218.345824
1.725,5,218.351824
1.725,5,218.356824
1.6685,6,218.364939
1.725,5,218.369939
1.725,5,218.379105
1.725,5,218.38311
1.725,5,218.388104
1.725,5,218.392104
1.617,7,218.398104
1.725,5,218.402104
1.725,5,218.405104
1.725,5,218.409243
1.725,5,218.414243
1.6735,6,218.419242
1.671,6,218.427299
1.725,5,218.433299
1.725,5,218.438298
1.671,6,218.446416
1.725,5,218.451415
1.725,5,218.456415
1.622,7,218.465525
1.725,5,218.470524
1.725,5,218.475642
1.725,5,218.486643
1.725,5,218.490641
1.725,5,218.493641
1.725,5,218.496641
1.725,5,218.501642
1.725,5,218.505641
1.676,6,218.509641
1.725,5,218.514644
1.725,5,218.518643
1.725,5,218.521641
1.725,5,218.525784
1.6195,7,218.531782
1.725,5,218.534782
1.725,5,218.539783
1.568,8,218.54593
1.612,7,218.55193
1.725,5,218.560044
1.725,5,218.565044
1.725,5,218.570044
1.725,5,218.575167
1.725,5,218.583166
1.725,5,218.588165
1.725,5,218.597337
1.6685,6,218.606337
1.725,5,218.611337
1.725,5,218.617337
1.6735,6,218.624722
1.725,5,218.628814
1.725,5,218.630404
1.617,7,218.637038
1.725,5,218.640039
1.725,5,218.644208
1.725,5,218.649208
1.725,5,218.653208
1.6735,6,218.657208
1.6735,6,218.663378
1.725,5,218.667376
1.725,5,218.670376
1.671,6,218.676497
1.725,5,218.679496
1.725,5,218.683497
1.725,5,218.689496
1.6735,6,218.692545
1.671,6,218.698544
1.725,5,218.705544
1.6735,6,218.711587
1.725,5,218.720587
1.671,6,218.725587
1.725,5,218.731587
1.725,5,218.738587
1.725,5,218.743759
1.725,5,218.748759
1.725,5,218.754759
1.725,5,218.761879
1.671,6,218.767879
1.725,5,218.772879
1.725,5,218.781037
1.725,5,218.786037
1.725,5,218.791151
1.725,5,218.794157
1.725,5,218.801151
1.725,5,218.807151
1.725,5,218.811198
1.725,5,218.820199
1.725,5,218.825197
1.725,5,218.828197
1.676,6,218.832197
1.5655,8,218.838197
1.671,6,218.843197
1.725,5,218.847197
1.725,5,218.851197
1.725,5,218.857199
1.725,5,218.861278
1.725,5,218.865278
1.725,5,218.869278
1.725,5,218.875467
1.622,7,218.879467
1.725,5,218.886467
1.725,5,218.89253
1.725,5,218.89753
1.725,5,218.90053
1.725,5,218.90553
1.725,5,218.908594
1.725,5,218.912594
1.725,5,218.916594
1.6735,6,218.925658
1.676,6,218.931657
1.6685,6,218.938659
1.725,5,218.944658
1.6685,6,218.95066
1.725,5,218.955657
1.612,7,218.964782
1.725,5,218.969781
1.725,5,218.9749
1.725,5,218.9799
1.725,5,218.9879
1.725,5,218.994023
1.725,5,218.999024
1.725,5,219.004023
1.671,6,219.012175
1.671,6,219.018174
1.6685,6,219.026359
1.725,5,219.031362
1.725,5,219.041358
1.622,7,219.049358
1.5605,8,219.056358
1.725,5,219.059358
1.725,5,219.065359
1.725,5,219.068358
1.725,5,219.072358
1.671,6,219.077359
1.725,5,219.081359
1.725,5,219.085358
1.725,5,219.089358
1.725,5,219.094408
1.725,5,219.097407
1.725,5,219.10141
1.725,5,219.105408
1.725,5,219.110561
1.725,5,219.11573
1.725,5,219.12073
1.725,5,219.126789
1.725,5,219.133789
1.725,5,219.137789
1.725,5,219.141856
1.725,5,219.148856
1.725,5,219.156856
1.725,5,219.162856
1.725,5,219.168855
1.725,5,219.173856
1.725,5,219.182857
1.725,5,219.186859
1.671,6,219.190967
1.725,5,219.195964
1.725,5,219.199966
1.725,5,219.202967
1.725,5,219.205966
1.5605,8,219.211044
1.676,6,219.21704
1.725,5,219.222042
1.725,5,219.226131
1.725,5,219.232134
1.725,5,219.235134
1.725,5,219.238134
1.725,5,219.242232
1.725,5,219.247227
1.6685,6,219.253232
1.725,5,219.262357
1.617,7,219.271357
1.725,5,219.277357
1.725,5,219.285357
1.725,5,219.290357
1.725,5,219.29649
1.725,5,219.301491
1.725,5,219.30961
1.725,5,219.314612
1.725,5,219.320612
1.725,5,219.325762
1.612,7,219.334762
1.725,5,219.339761
1.725,5,219.347829
1.725,5,219.351827
1.725,5,219.355827
1.725,5,219.358886
1.725,5,219.364887
1.725,5,219.374886
1.725,5,219.380888
1.725,5,219.385886
1.725,5,219.394886
1.671,6,219.399886
1.725,5,219.403886
1.725,5,219.40896
1.725,5,219.41296
1.725,5,219.416959
1.671,6,219.421959
1.725,5,219.42601
1.725,5,219.429011
1.617,7,219.43901
1.725,5,219.444074
1.725,5,219.449073
1.725,5,219.4582
1.725,5,219.463199
1.725,5,219.468199
1.725,5,219.473199
1.725,5,219.485253
1.725,5,219.491253
1.725,5,219.496253
1.725,5,219.501253
1.725,5,219.509253
1.725,5,219.514253
1.671,6,219.517252
1.725,5,219.521253
1.725,5,219.524253
1.725,5,219.52839
1.725,5,219.53239
1.725,5,219.53739
1.725,5,219.541435
1.725,5,219.544434
1.725,5,219.548434
1.725,5,219.553434
1.671,6,219.557564
1.725,5,219.562563
1.671,6,219.570563
1.725,5,219.57561
1.725,5,219.580611
1.725,5,219.585617
1.671,6,219.588617
1.725,5,219.596781
1.725,5,219.605782
1.676,6,219.611782
1.725,5,219.617783
1.725,5,219.626783
1.725,5,219.631783
1.725,5,219.635783
1.725,5,219.639781
1.725,5,219.645919
1.725,5,219.648919
1.725,5,219.652919
1.676,6,219.658084
1.725,5,219.662083
1.725,5,219.665083
1.671,6,219.672082
1.725,5,219.677237
1.725,5,219.683236
1.676,6,219.691341
1.622,7,219.69634
1.5705,8,219.709339
1.725,5,219.71734
1.725,5,219.72234
1.725,5,219.72734
1.671,6,219.733346
1.725,5,219.736345
1.568,8,219.742484
1.725,5,219.745484
1.725,5,219.74848
1.725,5,219.75448
1.725,5,219.758616
1.725,5,219.761613
1.725,5,219.765613
1.725,5,219.770611
1.725,5,219.775673
1.725,5,219.780673
1.725,5,219.786673
1.725,5,219.794834
1.725,5,219.799834
1.725,5,219.804834
1.676,6,219.815878
1.725,5,219.821879
1.671,6,219.826879
1.725,5,219.834879
1.725,5,219.840879
1.725,5,219.845879
1.725,5,219.850879
1.725,5,219.856882
1.671,6,219.862022
1.671,6,219.870022
1.725,5,219.875154
1.725,5,219.881154
1.6685,6,219.889154
1.725,5,219.894297
1.671,6,219.899298
1.725,5,219.907297
1.725,5,219.912408
1.5655,8,219.924458
1.725,5,219.927462
1.725,5,219.930456
1.725,5,219.936455
1.725,5,219.939455
1.725,5,219.943455
1.6685,6,219.949457
1.6685,6,219.953456
1.617,7,219.960611
1.725,5,219.966609
1.725,5,219.972609
1.725,5,219.980664
1.725,5,219.985664
1.671,6,219.991728
1.725,5,219.999725
1.627,7,220.005725
1.725,5,220.013891
1.725,5,220.018891
1.725,5,220.023891
1.725,5,220.033001
1.725,5,220.039001
1.725,5,220.042001
1.725,5,220.045001
1.725,5,220.049001
1.725,5,220.054001
1.725,5,220.058001
1.725,5,220.061001
1.725,5,220.065001
1.725,5,220.071001
1.6735,6,220.075001
1.725,5,220.078053
1.725,5,220.084052
1.725,5,220.087052
1.725,5,220.091172
1.725,5,220.09517
1.725,5,220.100171
1.725,5,220.10417
1.725,5,220.10717
1.676,6,220.115283
1.725,5,220.121284
1.725,5,220.126794
1.725,5,220.131812
1.725,5,220.14198
1.612,7,220.14898
1.725,5,220.156979
1.725,5,220.162979
1.725,5,220.167979
1.725,5,220.172979
1.725,5,220.180982
1.725,5,220.185979
1.725,5,220.190979
1.6685,6,220.197104
1.725,5,220.2001
1.725,5,220.2041
1.6685,6,220.210227
1.725,5,220.214227
1.725,5,220.217227
1.725,5,220.221227
1.725,5,220.226315
1.725,5,220.230314
1.725,5,220.234315
1.725,5,220.237314
1.725,5,220.245437
1.725,5,220.252437
1.725,5,220.25744
1.725,5,220.26144
1.563,8,220.267437
1.6685,6,220.274436
1.725,5,220.277436
1.725,5,220.281436
1.725,5,220.286437
1.725,5,220.290436
1.725,5,220.294573
1.6685,6,220.301573
1.725,5,220.306573
1.725,5,220.311699
1.725,5,220.3167
1.725,5,220.32481
1.725,5,220.32981
1.676,6,220.33581
1.725,5,220.343943
1.725,5,220.349942
1.725,5,220.354942
1.725,5,220.363135
1.725,5,220.371134
1.725,5,220.376134
1.725,5,220.381135
1.725,5,220.386134
1.725,5,220.393134
1.725,5,220.396134
1.725,5,220.399134
1.725,5,220.403134
1.725,5,220.411265
1.725,5,220.417264
1.725,5,220.422264
1.725,5,220.427386
1.725,5,220.435387
1.725,5,220.441503
1.725,5,220.446502
1.725,5,220.451502
1.725,5,220.459624
1.725,5,220.464625
1.725,5,220.472624
1.6735,6,220.481676
1.6735,6,220.487675
1.725,5,220.492676
1.725,5,220.500676
1.725,5,220.505676
1.725,5,220.510846
1.725,5,220.515845
1.725,5,220.523845
1.725,5,220.528964
1.725,5,220.533964
1.725,5,220.538963
1.617,7,220.548079
1.725,5,220.552077
1.725,5,220.557077
1.725,5,220.560131
1.725,5,220.563132
1.725,5,220.567131
1.725,5,220.573131
1.725,5,220.576242
1.725,5,220.580242
1.725,5,220.589243
1.725,5,220.597244
1.725,5,220.602242
1.725,5,220.607242
1.725,5,220.613241
1.617,7,220.621241
1.725,5,220.626242
1.725,5,220.635241
1.725,5,220.640241
1.725,5,220.645371
1.725,5,220.651371
1.725,5,220.659492
1.725,5,220.664493
1.725,5,220.668492
1.725,5,220.671491
1.725,5,220.676545
1.725,5,220.679051
1.725,5,220.684257
1.6195,7,220.69026
1.725,5,220.698398
1.6685,6,220.706396
1.725,5,220.712396
1.627,7,220.721396
1.725,5,220.726396
1.725,5,220.731395
1.725,5,220.736396
1.725,5,220.744445
1.725,5,220.749444
1.725,5,220.755444
1.725,5,220.760486
1.725,5,220.768486
1.725,5,220.772485
1.622,7,220.778594
1.725,5,220.781594
1.676,6,220.785594
1.725,5,220.790594
1.622,7,220.794746
1.725,5,220.799747
1.725,5,220.807809
1.671,6,220.811809
1.725,5,220.81781
1.725,5,220.821809
1.725,5,220.825809
1.6685,6,220.83081
1.612,7,220.834814
1.725,5,220.839813
1.725,5,220.842907
1.725,5,220.845907
1.725,5,220.848908
1.725,5,220.856901
1.725,5,220.85996
1.725,5,220.86296
1.725,5,220.866957
1.725,5,220.871957
1.725,5,220.875014
1.725,5,220.878012
1.725,5,220.881012
1.725,5,220.887012
1.725,5,220.891074
1.725,5,220.894073
1.725,5,220.899073
1.725,5,220.906072
1.725,5,220.912203
1.725,5,220.921203
1.725,5,220.926203
1.725,5,220.934203
1.725,5,220.939203
1.725,5,220.945203
1.725,5,220.950203
1.725,5,220.958203
1.671,6,220.963203
1.725,5,220.969203
1.725,5,220.976391
1.725,5,220.9828
1.725,5,220.986012
1.725,5,220.988519
1.725,5,220.994305
1.725,5,220.998307
1.725,5,221.002304
1.725,5,221.006303
1.725,5,221.011371
1.725,5,221.01637
1.725,5,221.020371
1.725,5,221.028515
1.725,5,221.037514
1.725,5,221.042514
1.725,5,221.048515
1.725,5,221.053514
1.725,5,221.061581
1.725,5,221.066581
1.725,5,221.071581
1.725,5,221.077644
1.671,6,221.085643
1.671,6,221.091699
1.725,5,221.098699
1.725,5,221.101699
1.725,5,221.105699
1.725,5,221.108758
1.725,5,221.114759
1.676,6,221.118759
1.725,5,221.122757
1.725,5,221.127831
1.612,7,221.132831
1.725,5,221.14483
1.725,5,221.150832
1.612,7,221.15983
1.725,5,221.16483
1.725,5,221.17083
1.671,6,221.17889
1.725,5,221.18389
1.725,5,221.18989
1.725,5,221.194945
1.725,5,221.202946
1.725,5,221.208011
1.725,5,221.214015
1.725,5,221.217014
1.725,5,221.223012
1.725,5,221.226089
1.725,5,221.229088
1.617,7,221.238083
1.612,7,221.248276
1.725,5,221.253278
1.725,5,221.256278
1.725,5,221.260278
1.725,5,221.266278
1.725,5,221.269279
1.725,5,221.273279
1.725,5,221.277279
1.725,5,221.282281
1.725,5,221.286278
1.725,5,221.289278
1.725,5,221.292354
1.725,5,221.298351
1.563,8,221.307351
1.725,5,221.312414
1.725,5,221.317414
1.725,5,221.324473
1.725,5,221.332472
1.725,5,221.338471
1.725,5,221.344545
1.725,5,221.350545
1.725,5,221.360636
1.725,5,221.366633
1.725,5,221.372633
1.725,5,221.377634
1.725,5,221.384637
1.725,5,221.387637
1.725,5,221.392705
1.725,5,221.397705
1.725,5,221.403705
1.725,5,221.407771
1.558,8,221.41377
1.725,5,221.41777
1.622,7,221.42584
1.725,5,221.429842
1.725,5,221.432839
1.725,5,221.437839
1.725,5,221.441991
1.725,5,221.445991
1.725,5,221.449991
1.725,5,221.45499
1.622,7,221.460034
1.725,5,221.465034
1.725,5,221.475034
1.725,5,221.480035
1.725,5,221.484445
1.725,5,221.489462
1.725,5,221.49347
1.725,5,221.497471
1.725,5,221.50147
1.725,5,221.50647
1.725,5,221.51052
1.725,5,221.51352
1.725,5,221.51752
1.725,5,221.525567
1.617,7,221.531566
1.725,5,221.539566
1.725,5,221.544682
1.725,5,221.549682
1.671,6,221.557729
1.725,5,221.563728
1.725,5,221.568727
1.725,5,221.573727
1.725,5,221.585899
1.725,5,221.590899
1.676,6,221.595899
1.617,7,221.603899
1.725,5,221.606899
