episode,reward,length
950,-138.131312,99
951,-35.847492,74
952,-106.001182,106
953,-70.54104,126
954,-47.682371,86
955,-75.851675,91
956,-67.630651,71
957,-90.426669,68
958,-41.671875,76
959,-122.458959,85
960,-75.728716,75
961,-60.043235,105
962,-9.95462,126
963,-21.59169,118
964,-83.637444,68
965,-107.333057,111
966,-41.600584,114
967,21.974933,108
968,-82.874957,111
969,-83.752526,88
970,-58.354102,83
971,-95.825153,112
972,-43.411171,70
973,-86.723918,73
974,-193.332589,117
975,-81.744546,98
976,-113.937117,75
977,-37.936243,71
978,-57.078449,96
979,-151.947561,133
980,-82.804438,108
981,-101.731792,139
982,-67.498418,79
983,-88.892841,111
984,-115.096541,62
985,-69.657545,164
986,-45.100459,70
987,-50.933646,74
988,-78.43692,67
989,-59.539674,103
990,-64.295299,130
991,-52.916253,67
992,-169.66789,101
993,-356.231016,151
994,-47.589516,63
995,-50.747128,115
996,-81.602037,103
997,-59.417169,114
998,-29.244434,122
999,-43.068344,96
1000,-49.889091,74
1001,-101.682123,74
1002,-135.77001,72
1003,-73.415823,120
1004,-167.223754,101
1005,-94.812994,68
1006,-58.78144,66
1007,-135.576217,102
1008,-68.086539,68
1009,-85.1978,85
1010,-101.9567,77
1011,-71.226579,91
1012,-75.068561,102
1013,-147.649944,126
1014,-95.674196,107
1015,-81.099813,74
1016,-86.457911,100
1017,-19.03268,83
1018,-18.683287,127
1019,-116.676729,105
1020,-91.245546,90
1021,-59.701007,96
1022,-26.591319,75
1023,-115.737174,112
1024,-101.25804,93
1025,-61.247971,65
1026,-98.425566,110
1027,-47.889977,78
1028,-86.461707,89
1029,-42.296398,100
1030,-81.23034,86
1031,-91.665023,125
1032,-71.455297,100
1033,-39.656182,91
1034,-60.897249,73
1035,-34.090307,87
1036,-70.445346,71
1037,-95.921188,126
1038,-42.798924,113
1039,-85.310614,95
1040,-137.907258,148
1041,-118.499506,101
1042,-65.120251,84
1043,-99.944146,96
1044,-51.515785,71
1045,-73.756134,78
1046,-58.267153,67
1047,-66.193088,87
1048,-4.031485,75
1049,-43.282218,74
1050,-72.514463,114
1051,-49.862402,111
1052,-33.22757,125
1053,-66.654672,94
1054,-98.647288,115
1055,-26.302122,76
1056,-42.814142,129
1057,-31.618107,92
1058,-72.433786,76
1059,-143.329808,135
1060,-58.175629,94
1061,-48.864,95
1062,-80.187939,98
1063,-58.496836,69
1064,-51.705753,111
1065,-155.136244,84
1066,-78.060331,82
1067,-154.380703,102
1068,-108.02458,73
1069,-18.71398,147
1070,-72.892595,81
1071,-67.022336,119
1072,-122.309334,95
1073,-27.147801,132
1074,-65.410249,135
1075,-77.006377,102
1076,-167.621172,92
1077,-96.915373,100
1078,-44.808646,99
1079,-53.435458,80
1080,-60.736024,64
1081,-90.342716,106
1082,-53.982084,125
1083,-63.983497,154
1084,-88.513976,88
1085,-45.781858,72
1086,-25.751419,79
1087,-103.4428,98
1088,-94.785413,114
1089,-13.666486,71
1090,-76.123793,65
1091,-61.777679,75
1092,-51.203356,122
1093,-79.086583,106
1094,-127.17626,78
1095,-51.432328,79
1096,-76.742031,133
1097,-44.39247,131
1098,-86.937014,146
1099,-62.321247,97
1100,-51.489488,62
1101,-213.464948,119
1102,-37.256636,125
1103,-94.755607,87
1104,-72.827351,106
1105,-81.961483,83
1106,-43.04277,132
1107,-65.068054,79
1108,-68.257238,76
1109,-60.158761,87
1110,-71.849227,108
1111,-33.065203,68
1112,-95.745953,90
1113,-55.036431,72
1114,-48.659307,103
1115,-115.910091,85
1116,-76.778391,75
1117,-14.803569,82
1118,-144.653195,98
1119,-130.530659,92
1120,-68.433408,100
1121,-122.283539,67
1122,-36.721462,100
1123,-58.903266,103
1124,-60.726934,102
1125,-81.492352,112
1126,-35.427549,80
1127,-90.067635,127
1128,-62.140799,82
1129,35.373861,122
1130,-64.263793,80
1131,-5.05774,103
1132,-56.673638,110
1133,-63.291537,88
1134,-67.39502,106
1135,-82.843094,98
1136,-47.813655,100
1137,-82.973978,99
1138,-87.801586,95
1139,-105.924606,98
1140,-62.168895,119
1141,-65.05477,75
1142,-58.834728,106
1143,-102.65291,101
1144,-57.387723,109
1145,-61.770308,70
1146,-94.598381,112
1147,-98.483436,93
1148,-72.321391,84
1149,-36.134133,73
1150,-56.02341,76
1151,-182.130513,136
1152,-17.812412,97
1153,-35.782348,132
