#{"t_start": 1778253361.7515812, "env_id": "CartPole-v1"}
r,l,t
170.851875,172,267.336711
228.539894,230,268.064867
497.319564,500,269.583777
11.031755,12,269.586777
97.791007,99,270.345176
471.189887,474,271.071914
20.953458,22,271.730874
109.592004,111,271.746873
19.991668,21,271.749873
27.877408,29,271.755873
105.674297,107,272.504333
120.651167,122,272.535441
20.925576,22,272.54144
29.963649,31,272.54844
81.708191,83,273.292125
10.019031,11,273.294125
9.017309,10,273.296125
161.37818,163,273.331233
9.032821,10,273.337232
187.250606,189,274.079773
166.278611,168,274.811037
142.345654,144,274.83304
201.267848,203,275.459046
247.081816,249,276.293344
92.684255,94,276.316344
44.837206,46,277.065836
15.026745,16,277.067837
212.083334,214,277.924954
294.71761,297,278.703469
25.977349,27,278.707469
146.449205,148,278.743581
497.445852,500,280.365872
417.40484,420,281.833921
15.013091,16,281.837922
179.553289,181,282.688532
496.859203,500,284.440003
228.245404,230,285.275221
496.609031,500,286.687112
329.564655,332,287.519587
111.547534,113,287.535589
21.945631,23,287.538589
14.027313,15,287.541589
145.373989,147,288.249693
152.372522,154,289.003618
141.508732,143,289.041918
143.491765,145,289.911645
155.494238,157,289.940641
